# longitude  latitude
-124.206886     41.747391
-124.207970     41.748108
-124.209442     41.748276
-124.210945     41.749115
-124.212997     41.749115
-124.213776     41.749893
-124.216248     41.750084
-124.217026     41.750832
-124.217415     41.752365
-124.217804     41.752838
-124.218750     41.753166
-124.219833     41.753998
-124.221664     41.754333
-124.223778     41.756302
-124.224998     41.756866
-124.229469     41.761276
-124.230583     41.761780
-124.232330     41.763306
-124.233414     41.763412
-124.234497     41.764832
-124.235474     41.765060
-124.237915     41.767365
-124.239525     41.767860
-124.240776     41.769608
-124.241608     41.770058
-124.242638     41.770332
-124.243027     41.770920
-124.244141     41.771088
-124.245361     41.770943
-124.246330     41.770195
-124.249275     41.770172
-124.249779     41.770027
-124.250748     41.769165
-124.253113     41.769135
-124.254196     41.769363
-124.255775     41.770615
-124.255859     41.771866
-124.255028     41.772446
-124.252640     41.772415
-124.251610     41.772530
-124.250832     41.773163
-124.251137     41.773750
-124.251442     41.775749
-124.251945     41.775780
-124.253304     41.776581
-124.253914     41.777252
-124.253998     41.778107
-124.254608     41.779144
-124.254776     41.781693
-124.255165     41.782722
-124.255775     41.783417
-124.255859     41.783920
-124.255028     41.785309
-124.254608     41.785667
-124.253136     41.786087
-124.252525     41.786720
-124.252083     41.786774
-124.251358     41.787170
-124.249611     41.789032
-124.248276     41.789223
-124.246666     41.791107
-124.246613     41.791916
-124.245804     41.792496
-124.245499     41.792496
-124.244362     41.794167
-124.243942     41.794357
-124.243248     41.795723
-124.240860     41.798172
-124.240250     41.799026
-124.239914     41.800529
-124.238609     41.802032
-124.238220     41.803391
-124.237610     41.804138
-124.237442     41.804779
-124.236580     41.806442
-124.235359     41.807999
-124.234749     41.809387
-124.233749     41.810417
-124.233276     41.812469
-124.232971     41.813004
-124.231972     41.813690
-124.230942     41.815948
-124.230942     41.817719
-124.230331     41.818054
-124.229080     41.820755
-124.228386     41.821640
-124.228165     41.822998
-124.227303     41.825584
-124.226639     41.826500
-124.226501     41.827888
-124.225555     41.830246
-124.224998     41.830811
-124.223831     41.834610
-124.223221     41.835251
-124.223221     41.836082
-124.222443     41.837692
-124.222275     41.838669
-124.221664     41.839355
-124.221581     41.840469
-124.220970     41.841667
-124.220886     41.842583
-124.219887     41.844193
-124.219887     41.845222
-124.219025     41.847694
-124.219055     41.849861
-124.218529     41.850449
-124.218330     41.852165
-124.217361     41.853722
-124.217560     41.855255
-124.216553     41.858139
-124.216026     41.859055
-124.215637     41.860031
-124.215752     41.861282
-124.214081     41.866165
-124.214081     41.867142
-124.213470     41.868752
-124.213387     41.870445
-124.212502     41.871948
-124.212471     41.876472
-124.211777     41.877220
-124.211472     41.877914
-124.211807     41.879860
-124.211555     41.882446
-124.210999     41.883301
-124.210915     41.884109
-124.209946     41.886169
-124.209969     41.888062
-124.209137     41.890411
-124.209137     41.892166
-124.208191     41.894836
-124.207359     41.895973
-124.207359     41.898941
-124.206917     41.899750
-124.206612     41.900780
-124.206833     41.903748
-124.206581     41.905807
-124.205887     41.906555
-124.205307     41.908279
-124.205414     41.908920
-124.206276     41.910553
-124.206749     41.911751
-124.206497     41.915085
-124.205833     41.915894
-124.205666     41.918472
-124.205055     41.919113
-124.204834     41.919922
-124.205109     41.925217
-124.204056     41.926888
-124.203972     41.927307
-124.204529     41.927917
-124.204918     41.928833
-124.204971     41.930611
-124.205750     41.931610
-124.205917     41.932526
-124.205803     41.933273
-124.204803     41.934616
-124.204918     41.936249
-124.204803     41.937866
-124.204193     41.938385
-124.203972     41.938889
-124.204025     41.942856
-124.204918     41.944389
-124.204918     41.944885
-124.205582     41.945587
-124.205803     41.946083
-124.205666     41.947357
-124.206802     41.946716
-124.207581     41.946861
-124.208138     41.948059
-124.209831     41.949944
-124.210083     41.953995
-124.209084     41.954865
-124.208969     41.955887
-124.208443     41.956581
-124.208221     41.957779
-124.207581     41.959061
-124.207474     41.961746
-124.206444     41.964081
-124.206665     41.967361
-124.205696     41.968811
-124.205833     41.972809
-124.205666     41.974579
-124.205833     41.977356
-124.205719     41.979195
-124.205025     41.981216
-124.205582     41.982864
-124.205582     41.984917
-124.206306     41.985779
-124.207191     41.987534
-124.207359     41.988663
-124.208000     41.989639
-124.208389     41.990997
-124.208748     41.991417
-124.210052     41.991745
-124.210609     41.992310
-124.210861     41.995865
-124.210693     41.996643
-124.209915     41.997391
-124.209915     41.997917
-124.210388     41.998779
-124.210915     41.999115
-124.211388     41.999222
-124.212997     42.000000
-124.215027     42.002693
-124.215858     42.003281
-124.217247     42.004913
-124.219414     42.006561
-124.220497     42.006943
-124.221664     42.008583
-124.224693     42.009857
-124.225609     42.010498
-124.228943     42.012115
-124.230637     42.012360
-124.232971     42.013443
-124.233971     42.015472
-124.234222     42.016693
-124.235390     42.017860
-124.235748     42.019081
-124.238777     42.022362
-124.241722     42.024078
-124.244637     42.024361
-124.245750     42.025665
-124.247139     42.025635
-124.248032     42.025002
-124.249107     42.024918
-124.250969     42.026672
-124.252525     42.027420
-124.253998     42.027496
-124.254997     42.028061
-124.255692     42.028862
-124.255890     42.030167
-124.257248     42.031586
-124.257332     42.032394
-124.258110     42.032440
-124.259720     42.034027
-124.260719     42.034248
-124.262222     42.035828
-124.263664     42.038025
-124.266693     42.040695
-124.267914     42.041138
-124.270775     42.044357
-124.272026     42.044922
-124.276886     42.045029
-124.282166     42.042305
-124.285248     42.042442
-124.285553     42.042725
-124.285469     42.043579
-124.284859     42.044144
-124.285416     42.044724
-124.286720     42.044144
-124.287804     42.044693
-124.289055     42.043365
-124.289581     42.041580
-124.291748     42.041504
-124.292580     42.042328
-124.292747     42.043137
-124.291473     42.045113
-124.291054     42.047394
-124.292358     42.047562
-124.293304     42.048218
-124.295914     42.048447
-124.297333     42.049774
-124.299164     42.049774
-124.299782     42.050217
-124.301498     42.053329
-124.302307     42.056305
-124.305054     42.059029
-124.305832     42.058998
-124.307220     42.060417
-124.308418     42.062469
-124.310303     42.063248
-124.310944     42.063194
-124.312363     42.064026
-124.315109     42.063995
-124.316498     42.064888
-124.316971     42.065529
-124.319695     42.066467
-124.320778     42.067360
-124.320831     42.068863
-124.322388     42.072830
-124.322418     42.075806
-124.323639     42.078667
-124.327248     42.082336
-124.329636     42.082947
-124.329750     42.084473
-124.330666     42.084061
-124.331718     42.084061
-124.334305     42.085724
-124.335052     42.085777
-124.336334     42.087776
-124.338081     42.087418
-124.338470     42.087639
-124.339165     42.089218
-124.340775     42.090698
-124.341469     42.090637
-124.343414     42.092560
-124.343193     42.096390
-124.344971     42.098831
-124.345413     42.099106
-124.348053     42.099083
-124.349442     42.098145
-124.351250     42.099030
-124.352890     42.100662
-124.353165     42.101418
-124.354279     42.101578
-124.354858     42.102196
-124.354942     42.102890
-124.353973     42.104828
-124.352470     42.106339
-124.353249     42.107361
-124.353333     42.110977
-124.357193     42.113609
-124.357887     42.115311
-124.359138     42.116280
-124.359192     42.118111
-124.358803     42.119583
-124.356056     42.120193
-124.355110     42.121750
-124.355721     42.124191
-124.355469     42.125107
-124.354889     42.125641
-124.354858     42.129028
-124.353249     42.131561
-124.353249     42.132416
-124.354164     42.134171
-124.353943     42.136360
-124.356415     42.140251
-124.356445     42.141586
-124.357330     42.142365
-124.361832     42.142555
-124.362442     42.143387
-124.362305     42.146133
-124.361862     42.147003
-124.363335     42.147720
-124.364441     42.148972
-124.364777     42.149887
-124.366470     42.150276
-124.367165     42.151108
-124.367249     42.154892
-124.368721     42.156586
-124.368553     42.157555
-124.367081     42.158890
-124.365219     42.159561
-124.364166     42.160690
-124.362358     42.161301
-124.362442     42.162170
-124.363136     42.162834
-124.363358     42.166779
-124.363914     42.167168
-124.365387     42.167496
-124.365997     42.169250
-124.365219     42.170807
-124.363556     42.171692
-124.362358     42.173309
-124.362442     42.175720
-124.363304     42.177528
-124.363251     42.179138
-124.362442     42.180222
-124.362526     42.181030
-124.363220     42.181526
-124.364830     42.181808
-124.367332     42.182861
-124.367668     42.183693
-124.367500     42.184334
-124.366081     42.185394
-124.368111     42.187637
-124.368584     42.187752
-124.369331     42.187279
-124.370415     42.187607
-124.370750     42.188416
-124.370499     42.189972
-124.372025     42.190361
-124.372276     42.194168
-124.373108     42.194809
-124.374969     42.194946
-124.375778     42.196640
-124.377777     42.196640
-124.378113     42.197639
-124.377304     42.199142
-124.376526     42.199890
-124.376610     42.203278
-124.377029     42.204422
-124.377693     42.205139
-124.377525     42.205887
-124.375610     42.206833
-124.375946     42.207863
-124.376862     42.208252
-124.379196     42.208115
-124.379890     42.208778
-124.379997     42.209747
-124.379166     42.211418
-124.378029     42.212311
-124.378166     42.214806
-124.379112     42.215668
-124.379807     42.219833
-124.381332     42.222336
-124.382553     42.222473
-124.383835     42.223778
-124.383858     42.224976
-124.385056     42.226669
-124.386581     42.227333
-124.387833     42.227280
-124.388916     42.227783
-124.389832     42.229309
-124.389832     42.231308
-124.390305     42.231644
-124.392220     42.231445
-124.395470     42.235580
-124.395584     42.237411
-124.397636     42.237717
-124.398720     42.239197
-124.401497     42.239166
-124.402496     42.239975
-124.403526     42.239838
-124.403831     42.240166
-124.404282     42.243416
-124.409943     42.249252
-124.414001     42.252274
-124.414192     42.253082
-124.413277     42.256416
-124.411720     42.259308
-124.411636     42.262222
-124.412560     42.263527
-124.411888     42.264496
-124.411720     42.266495
-124.410080     42.268921
-124.410027     42.273834
-124.410583     42.275139
-124.410332     42.276527
-124.410774     42.277138
-124.411026     42.280167
-124.410721     42.280914
-124.409889     42.281502
-124.409775     42.292137
-124.410721     42.293106
-124.411751     42.295609
-124.412529     42.296333
-124.413025     42.298615
-124.414276     42.300331
-124.413918     42.306274
-124.416359     42.308884
-124.417221     42.309387
-124.418556     42.310860
-124.419914     42.313004
-124.419861     42.313858
-124.420723     42.314941
-124.420914     42.316139
-124.421608     42.316467
-124.422470     42.318916
-124.422638     42.320641
-124.423248     42.321136
-124.425499     42.321060
-124.426559     42.320084
-124.427719     42.319672
-124.428970     42.318390
-124.430138     42.318420
-124.432999     42.321083
-124.434082     42.323250
-124.434082     42.326279
-124.433640     42.327301
-124.434387     42.329254
-124.433945     42.330444
-124.432526     42.331444
-124.431053     42.331970
-124.430695     42.333527
-124.429192     42.334808
-124.429138     42.335999
-124.429581     42.337524
-124.430138     42.338028
-124.430138     42.339310
-124.428444     42.342751
-124.428276     42.352142
-124.427498     42.352669
-124.427414     42.360031
-124.426498     42.362061
-124.426636     42.372162
-124.425888     42.372971
-124.425720     42.386475
-124.426636     42.387611
-124.426414     42.391556
-124.426636     42.404190
-124.427498     42.405273
-124.427444     42.407333
-124.427834     42.407501
-124.428391     42.411194
-124.429886     42.414886
-124.431610     42.417442
-124.431641     42.419113
-124.429970     42.420670
-124.429138     42.420975
-124.427498     42.422417
-124.426224     42.421112
-124.425499     42.420860
-124.422974     42.420837
-124.420776     42.421829
-124.416748     42.424278
-124.415497     42.425995
-124.415695     42.427383
-124.416275     42.428284
-124.418137     42.428497
-124.419640     42.427612
-124.422691     42.427582
-124.423111     42.427277
-124.423775     42.426086
-124.425247     42.425529
-124.427635     42.423332
-124.428413     42.423172
-124.431610     42.420837
-124.432610     42.420639
-124.433304     42.419891
-124.433914     42.420166
-124.434303     42.424057
-124.434944     42.424721
-124.434944     42.428001
-124.435890     42.429245
-124.435776     42.434662
-124.437553     42.438477
-124.436249     42.441139
-124.435112     42.442169
-124.434692     42.443832
-124.433304     42.444641
-124.432137     42.447639
-124.431305     42.448334
-124.430664     42.450165
-124.427414     42.453476
-124.425247     42.455276
-124.424858     42.456779
-124.423332     42.457695
-124.422081     42.459137
-124.422165     42.459885
-124.422775     42.460556
-124.423943     42.460724
-124.425110     42.461441
-124.427307     42.461884
-124.427582     42.463196
-124.427330     42.463669
-124.425804     42.464890
-124.424446     42.465111
-124.423386     42.466385
-124.424080     42.467422
-124.424080     42.469940
-124.423164     42.470749
-124.423027     42.474808
-124.426414     42.475967
-124.426888     42.476692
-124.426720     42.478195
-124.424637     42.479858
-124.424164     42.480804
-124.424278     42.482391
-124.423775     42.483551
-124.422470     42.484589
-124.422249     42.486526
-124.421471     42.487579
-124.421082     42.490166
-124.422249     42.491165
-124.422806     42.495277
-124.423332     42.495560
-124.424057     42.496689
-124.421082     42.499748
-124.419914     42.501610
-124.419304     42.503387
-124.419304     42.504700
-124.417557     42.506500
-124.416000     42.509552
-124.415886     42.510529
-124.414223     42.512253
-124.413971     42.513527
-124.410080     42.520721
-124.409889     42.522362
-124.409081     42.523804
-124.408470     42.524277
-124.408470     42.525085
-124.406693     42.528198
-124.406418     42.529968
-124.405830     42.530251
-124.405609     42.531525
-124.404053     42.534439
-124.403221     42.537384
-124.402443     42.538254
-124.400696     42.543945
-124.399139     42.546356
-124.399277     42.547890
-124.398193     42.549278
-124.398193     42.551697
-124.396553     42.554504
-124.396332     42.555939
-124.394974     42.558136
-124.393890     42.564026
-124.392471     42.566498
-124.392334     42.568169
-124.391220     42.569084
-124.391441     42.575394
-124.393303     42.576721
-124.394775     42.577057
-124.395943     42.576416
-124.396942     42.576523
-124.397804     42.576973
-124.398026     42.577415
-124.396942     42.579559
-124.395470     42.580688
-124.395386     42.583000
-124.398331     42.587143
-124.398277     42.587997
-124.399887     42.589355
-124.399887     42.591331
-124.401085     42.591721
-124.402168     42.591721
-124.403305     42.590752
-124.404526     42.590721
-124.405304     42.591446
-124.405609     42.592140
-124.406830     42.593033
-124.408554     42.593414
-124.408859     42.593811
-124.408890     42.594894
-124.410080     42.596024
-124.410080     42.596558
-124.409386     42.597305
-124.408859     42.597473
-124.407608     42.597366
-124.406303     42.596588
-124.404747     42.596611
-124.404053     42.597198
-124.403831     42.601692
-124.403252     42.602051
-124.403053     42.606644
-124.402359     42.607666
-124.402359     42.614777
-124.401276     42.616196
-124.401276     42.617172
-124.402390     42.619858
-124.403221     42.620583
-124.402748     42.625389
-124.403778     42.626526
-124.403664     42.627502
-124.404526     42.628113
-124.407082     42.628082
-124.408165     42.629112
-124.408081     42.630470
-124.407219     42.631699
-124.407166     42.635582
-124.408691     42.637169
-124.411331     42.638832
-124.413193     42.640717
-124.414970     42.640862
-124.415497     42.641472
-124.414581     42.643082
-124.413498     42.643616
-124.416664     42.646561
-124.415970     42.647583
-124.414970     42.647614
-124.413277     42.648529
-124.412331     42.649971
-124.413223     42.653168
-124.415192     42.656754
-124.416527     42.658447
-124.417915     42.661530
-124.418915     42.661720
-124.419945     42.662689
-124.424942     42.662643
-124.427361     42.665054
-124.429085     42.665726
-124.430862     42.666061
-124.434029     42.669167
-124.436081     42.669472
-124.436310     42.669861
-124.438248     42.670250
-124.438637     42.670692
-124.441696     42.671165
-124.442581     42.671722
-124.445221     42.671890
-124.447388     42.673332
-124.448997     42.673309
-124.449890     42.673996
-124.451942     42.674255
-124.452553     42.674698
-124.453171     42.675888
-124.453445     42.677551
-124.453247     42.678223
-124.451416     42.679749
-124.451584     42.683914
-124.449776     42.685890
-124.449112     42.687393
-124.451668     42.690308
-124.452446     42.690834
-124.453445     42.690971
-124.454025     42.691498
-124.455193     42.691696
-124.456581     42.694199
-124.456665     42.695694
-124.457306     42.696640
-124.457497     42.698578
-124.460442     42.701141
-124.460945     42.702888
-124.460609     42.705750
-124.462387     42.707390
-124.463028     42.708862
-124.462944     42.711723
-124.464859     42.714111
-124.466026     42.716614
-124.467171     42.716667
-124.467941     42.717224
-124.468109     42.718079
-124.469803     42.720108
-124.469666     42.723831
-124.470779     42.725586
-124.470886     42.726555
-124.472359     42.728195
-124.473053     42.730530
-124.475693     42.733246
-124.476776     42.733688
-124.477470     42.734940
-124.478775     42.735832
-124.480751     42.736610
-124.482414     42.736755
-124.483971     42.737671
-124.484581     42.738335
-124.488136     42.739365
-124.491638     42.741058
-124.492027     42.741722
-124.498497     42.741531
-124.499580     42.739502
-124.500580     42.739273
-124.504692     42.739166
-124.504913     42.738808
-124.504776     42.737831
-124.505333     42.736916
-124.507973     42.736633
-124.509415     42.734467
-124.510025     42.734161
-124.512360     42.734306
-124.515388     42.735245
-124.516441     42.737167
-124.515831     42.738388
-124.517609     42.740143
-124.517303     42.741501
-124.516525     42.742668
-124.516388     42.745056
-124.515526     42.745941
-124.515671     42.747307
-124.516335     42.748505
-124.516220     42.750504
-124.517334     42.751556
-124.518219     42.753723
-124.518112     42.754639
-124.519112     42.757614
-124.519775     42.758163
-124.520500     42.760727
-124.520721     42.763641
-124.521553     42.764725
-124.521553     42.768555
-124.522446     42.770248
-124.522446     42.773331
-124.523026     42.774246
-124.522942     42.776886
-124.524109     42.778366
-124.523941     42.780365
-124.525192     42.784531
-124.525665     42.784866
-124.525665     42.786446
-124.526497     42.787415
-124.526443     42.790916
-124.525612     42.791557
-124.525497     42.792419
-124.525719     42.793137
-124.526527     42.794052
-124.527473     42.797745
-124.528969     42.799164
-124.528999     42.799973
-124.530693     42.801941
-124.530724     42.803467
-124.531303     42.803833
-124.533165     42.807755
-124.532997     42.808609
-124.534775     42.812363
-124.534775     42.813332
-124.545998     42.824333
-124.546692     42.824417
-124.549026     42.826805
-124.550583     42.827583
-124.553139     42.830276
-124.553223     42.830811
-124.558609     42.833527
-124.559502     42.833473
-124.561310     42.834366
-124.565971     42.834106
-124.566696     42.834717
-124.567307     42.838112
-124.568443     42.839172
-124.568222     42.840027
-124.567390     42.840775
-124.566833     42.840866
-124.566582     42.842636
-124.565887     42.843224
-124.563942     42.843361
-124.563248     42.842773
-124.562416     42.840912
-124.561691     42.840912
-124.560532     42.840134
-124.557747     42.839890
-124.556641     42.840530
-124.555664     42.841690
-124.554497     42.841827
-124.550720     42.845200
-124.549805     42.846802
-124.550056     42.847672
-124.549248     42.848190
-124.547997     42.848419
-124.547417     42.850082
-124.547386     42.851303
-124.546692     42.852112
-124.546387     42.853470
-124.544998     42.855667
-124.544136     42.856476
-124.543221     42.856667
-124.540749     42.859055
-124.540054     42.859222
-124.539581     42.861000
-124.537415     42.863281
-124.537415     42.864113
-124.535637     42.866776
-124.535553     42.867584
-124.534637     42.868439
-124.534805     42.871246
-124.535942     42.872780
-124.535858     42.876389
-124.534859     42.877472
-124.531830     42.877419
-124.530304     42.878281
-124.529556     42.879669
-124.527748     42.880447
-124.523834     42.884033
-124.521751     42.887306
-124.519806     42.891052
-124.519775     42.891861
-124.515999     42.896500
-124.515388     42.897804
-124.513443     42.899834
-124.511803     42.902496
-124.511330     42.903748
-124.510246     42.904114
-124.506805     42.909027
-124.506081     42.910645
-124.505302     42.911224
-124.505165     42.912308
-124.501778     42.916580
-124.501053     42.918137
-124.500275     42.918716
-124.499748     42.920082
-124.498306     42.921692
-124.498192     42.922440
-124.496635     42.923721
-124.496529     42.924637
-124.495110     42.926331
-124.494499     42.927887
-124.493248     42.929443
-124.492943     42.931671
-124.490303     42.936920
-124.490082     42.938217
-124.488251     42.940033
-124.487915     42.941055
-124.486748     42.942223
-124.485191     42.944809
-124.484749     42.946533
-124.483917     42.947388
-124.483109     42.950226
-124.478806     42.958115
-124.477386     42.959946
-124.477303     42.960693
-124.476555     42.961441
-124.475693     42.964142
-124.474251     42.966553
-124.472527     42.971329
-124.471581     42.972137
-124.470055     42.976974
-124.469307     42.977890
-124.468803     42.980301
-124.468140     42.980888
-124.465858     42.985886
-124.465721     42.987503
-124.464165     42.989502
-124.463165     42.991859
-124.462997     42.994278
-124.462524     42.994614
-124.461914     42.997253
-124.460304     42.999329
-124.460831     43.000000
-124.459747     43.002060
-124.459137     43.003189
-124.457748     43.004532
-124.457611     43.005920
-124.456886     43.007217
-124.456970     43.007858
-124.456749     43.008942
-124.456223     43.009644
-124.456032     43.011192
-124.455360     43.012169
-124.454529     43.013832
-124.454247     43.015335
-124.452888     43.017113
-124.452415     43.018387
-124.452026     43.018723
-124.451195     43.020523
-124.451164     43.021942
-124.449997     43.023605
-124.450081     43.025391
-124.449921     43.026306
-124.449608     43.026581
-124.449417     43.027969
-124.448692     43.028946
-124.449219     43.029640
-124.449387     43.030083
-124.447914     43.032974
-124.447693     43.034637
-124.445969     43.037552
-124.446136     43.038139
-124.445915     43.038940
-124.445358     43.039696
-124.444443     43.041580
-124.444557     43.043304
-124.443474     43.044281
-124.443527     43.045891
-124.442665     43.047607
-124.442665     43.048309
-124.441719     43.049164
-124.441750     43.050308
-124.441109     43.051697
-124.440971     43.053055
-124.440414     43.053749
-124.440109     43.056000
-124.439583     43.057144
-124.439362     43.058533
-124.437637     43.060837
-124.437668     43.062721
-124.436691     43.064667
-124.436943     43.065361
-124.436806     43.075027
-124.436554     43.076447
-124.436081     43.077301
-124.435944     43.082222
-124.435196     43.083282
-124.435165     43.087006
-124.434471     43.088249
-124.434502     43.090607
-124.432693     43.093079
-124.432693     43.096390
-124.431580     43.098694
-124.431526     43.099724
-124.431778     43.100525
-124.432442     43.101082
-124.432999     43.102806
-124.434135     43.104782
-124.434303     43.112221
-124.434998     43.112389
-124.435417     43.112778
-124.436722     43.115166
-124.435333     43.115807
-124.433945     43.116913
-124.430054     43.120773
-124.429192     43.123505
-124.428497     43.124252
-124.428276     43.124916
-124.427025     43.126495
-124.426918     43.127167
-124.426331     43.127914
-124.425026     43.128586
-124.424248     43.129669
-124.424332     43.131668
-124.422722     43.134033
-124.422279     43.135750
-124.421082     43.137939
-124.420776     43.139832
-124.419441     43.141609
-124.419136     43.143112
-124.416054     43.148972
-124.415695     43.150696
-124.414276     43.152328
-124.413803     43.154388
-124.413361     43.155136
-124.413307     43.156387
-124.411888     43.158920
-124.410027     43.164505
-124.410027     43.166443
-124.407722     43.171448
-124.407532     43.172585
-124.406525     43.174301
-124.406609     43.175529
-124.406082     43.176666
-124.406082     43.178284
-124.404526     43.181366
-124.404305     43.182693
-124.403358     43.184753
-124.401665     43.186783
-124.401665     43.189804
-124.400887     43.192810
-124.398331     43.197525
-124.398193     43.201248
-124.397499     43.202393
-124.397636     43.208054
-124.397026     43.208694
-124.396500     43.210587
-124.394943     43.212471
-124.394859     43.212997
-124.396027     43.215111
-124.395309     43.216362
-124.396469     43.218689
-124.396721     43.221725
-124.396553     43.226418
-124.396111     43.227386
-124.395943     43.230415
-124.394302     43.233643
-124.393944     43.234970
-124.393387     43.235558
-124.392693     43.238754
-124.391861     43.240028
-124.390999     43.242500
-124.391251     43.243752
-124.390999     43.245697
-124.390053     43.246384
-124.389915     43.249084
-124.389221     43.250694
-124.388527     43.251495
-124.388359     43.253448
-124.387665     43.255386
-124.386833     43.256439
-124.386581     43.257523
-124.386719     43.261642
-124.386002     43.263885
-124.382637     43.269974
-124.382385     43.271194
-124.382721     43.271866
-124.384171     43.272530
-124.385918     43.274002
-124.387192     43.275421
-124.388191     43.277588
-124.388359     43.277802
-124.388664     43.284836
-124.388527     43.285583
-124.387695     43.286720
-124.387497     43.288498
-124.388443     43.291061
-124.391724     43.295723
-124.392387     43.297134
-124.394585     43.300995
-124.395386     43.301727
-124.396164     43.303444
-124.396721     43.303780
-124.399223     43.301804
-124.399803     43.301804
-124.400330     43.302361
-124.402359     43.305527
-124.402611     43.306335
-124.401833     43.310059
-124.401138     43.310577
-124.400528     43.310699
-124.399582     43.310196
-124.399109     43.310081
-124.398560     43.310501
-124.397720     43.313950
-124.396164     43.315613
-124.395248     43.316612
-124.393776     43.317696
-124.393608     43.318115
-124.394081     43.318893
-124.393860     43.319641
-124.391052     43.321861
-124.390640     43.323692
-124.388054     43.324165
-124.387665     43.325668
-124.387527     43.327942
-124.387085     43.328720
-124.387108     43.330307
-124.386887     43.330780
-124.385719     43.331802
-124.384804     43.332275
-124.383636     43.332474
-124.380806     43.332390
-124.378609     43.333832
-124.377724     43.334137
-124.377335     43.334610
-124.375275     43.335083
-124.374969     43.335495
-124.375557     43.335777
-124.376526     43.335190
-124.376915     43.335167
-124.377525     43.335861
-124.377693     43.336777
-124.377609     43.339973
-124.377304     43.340363
-124.376389     43.340721
-124.375389     43.341614
-124.374916     43.341721
-124.373886     43.341614
-124.372307     43.340836
-124.368858     43.340752
-124.368080     43.341278
-124.366219     43.341721
-124.362526     43.344940
-124.356415     43.344917
-124.354385     43.345917
-124.351082     43.348053
-124.349388     43.349640
-124.348915     43.350998
-124.346970     43.352333
-124.344749     43.352554
-124.343025     43.352501
-124.340584     43.351669
-124.338081     43.351471
-124.330025     43.351501
-124.329529     43.350830
-124.327721     43.350052
-124.327080     43.349884
-124.325668     43.350754
-124.323914     43.350891
-124.322250     43.351608
-124.319885     43.351532
-124.319580     43.351227
-124.319359     43.350281
-124.319359     43.349220
-124.322388     43.345947
-124.322723     43.345078
-124.322746     43.342918
-124.321945     43.340973
-124.321526     43.340637
-124.320915     43.340530
-124.320053     43.340889
-124.319611     43.341530
-124.318275     43.342224
-124.318222     43.342728
-124.319389     43.343109
-124.319832     43.343582
-124.320137     43.344467
-124.319748     43.345390
-124.318527     43.345856
-124.316833     43.347084
-124.317223     43.347778
-124.317276     43.348282
-124.316971     43.348640
-124.316582     43.350861
-124.315331     43.352890
-124.314941     43.354996
-124.313637     43.357307
-124.313164     43.359138
-124.312691     43.359612
-124.309998     43.360718
-124.309303     43.360779
-124.309219     43.361473
-124.308441     43.362442
-124.308472     43.362915
-124.307945     43.364059
-124.306641     43.364807
-124.305443     43.364883
-124.304192     43.363998
-124.302109     43.364365
-124.301025     43.366196
-124.299858     43.367477
-124.298805     43.369194
-124.298164     43.371246
-124.296501     43.371857
-124.296608     43.375275
-124.296196     43.375748
-124.295418     43.376328
-124.293053     43.377274
-124.291359     43.377441
-124.291000     43.377693
-124.290085     43.379250
-124.286636     43.382721
-124.285080     43.383888
-124.284943     43.384666
-124.284111     43.385559
-124.283501     43.386810
-124.282112     43.388306
-124.280830     43.390671
-124.281525     43.392136
-124.281693     43.392944
-124.281441     43.393639
-124.281082     43.393860
-124.280609     43.395309
-124.279945     43.396500
-124.278748     43.397888
-124.276192     43.399002
-124.275696     43.400162
-124.274414     43.401199
-124.271164     43.402893
-124.268692     43.405556
-124.265388     43.408806
-124.264526     43.409088
-124.263191     43.409973
-124.258057     43.415115
-124.257721     43.415802
-124.258163     43.416641
-124.258331     43.417496
-124.258057     43.418839
-124.256668     43.419312
-124.255417     43.420578
-124.253777     43.420860
-124.251137     43.422226
-124.249664     43.422470
-124.245026     43.424866
-124.241165     43.425919
-124.239609     43.425995
-124.235611     43.425858
-124.234192     43.424866
-124.232971     43.426254
-124.231941     43.426613
-124.227859     43.426582
-124.227081     43.425804
-124.225807     43.425644
-124.223526     43.425781
-124.222137     43.424942
-124.218025     43.424805
-124.216637     43.423447
-124.216469     43.421501
-124.216553     43.421112
-124.216805     43.415329
-124.217499     43.414581
-124.217857     43.412971
-124.217636     43.402390
-124.216446     43.401199
-124.215942     43.400360
-124.215775     43.399551
-124.216080     43.391190
-124.216637     43.390388
-124.216888     43.388275
-124.217415     43.387253
-124.217636     43.386276
-124.217331     43.383255
-124.217026     43.382446
-124.214691     43.381165
-124.213776     43.380310
-124.212502     43.379860
-124.211914     43.379471
-124.211693     43.378616
-124.211220     43.378334
-124.209946     43.378220
-124.209389     43.377884
-124.209000     43.377388
-124.208885     43.375504
-124.207664     43.374306
-124.205414     43.373138
-124.193779     43.373474
-124.192970     43.372528
-124.191971     43.372360
-124.189804     43.372444
-124.187973     43.373077
-124.186775     43.374084
-124.185860     43.375168
-124.181389     43.377388
-124.180748     43.378723
-124.179581     43.379059
-124.178802     43.379807
-124.177109     43.380806
-124.176414     43.381775
-124.175636     43.382416
-124.175331     43.383446
-124.175552     43.384079
-124.176224     43.384750
-124.177193     43.385391
-124.178276     43.387024
-124.179665     43.388107
-124.180359     43.388336
-124.186310     43.388138
-124.186859     43.388306
-124.188057     43.389725
-124.188416     43.390472
-124.187500     43.392250
-124.187637     43.394585
-124.187943     43.395554
-124.188583     43.396194
-124.189857     43.396500
-124.190636     43.397247
